TOA5,GLY04,CR1000,12665,CR1000.Std.14,CPU:GLY04f.CR1,11497,H60
TIMESTAMP,RECORD,AirTemp_Avg,RH_Avg,Vap_Press_Avg,HrlySolRad_Avg,WindSpeed,WindDir,WindDir_STDD,Rain_Tot,SoilTemp_5cm_Avg,SoilTemp_15cm_Avg,HWG_speed,HWG_time,HWG_Dir,BaPress_Avg,AVPT_Avg,SVPT_Avg,DOY
TS,RN,Celcius,fraction,kPa,kJ/m^2/min,m/s,Deg,Deg,mm,Celcius,Celcius,m/s,,,kPa,kPa,kPa,
,,Avg,Avg,Avg,Avg,WVc,WVc,WVc,Tot,Avg,Avg,Max,SMM,SMM,Avg,Avg,Avg,Smp
2013-02-06 04:00:00,27068,-1.594,0.667,0.363,0,1.335,286.8,18.79,0,-0.363,-0.144,2.9,218,289.2,84.92009,0.363,0.544,37
2013-02-06 05:00:00,27069,-1.823,0.692,0.37,0,1.401,291.2,17.53,0,-0.361,-0.137,2.45,270,286.9,84.92668,0.37,0.534,37
2013-02-06 06:00:00,27070,-1.466,0.685,0.376,0,1.143,268.7,13.33,0,-0.366,-0.136,2.6,338,289.8,84.94023,0.376,0.549,37
2013-02-06 07:00:00,27071,-2.32,0.734,0.378,0.06,0.686,240.2,17.89,0,-0.37,-0.13,1.775,391,255,84.92506,0.378,0.515,37
2013-02-06 08:00:00,27072,-1.304,0.716,0.397,3.12,0.373,333.1,13.91,0,-0.374,-0.126,1.775,476,333.5,84.96453,0.397,0.556,37
2013-02-06 09:00:00,27073,2.396,0.596,0.431,7.822,0.682,228.1,13.68,0,-0.38,-0.131,2.975,529,216.7,84.9961,0.431,0.728,37
2013-02-06 10:00:00,27074,6.029,0.471,0.439,9.66,1.428,247.8,13.35,0,-0.385,-0.133,2.675,550,215.4,85.01611,0.439,0.94,37
2013-02-06 11:00:00,27075,8.28,0.403,0.44,7.964,0.868,278.7,31.33,0,-0.391,-0.139,3.2,649,295.3,85.01025,0.441,1.094,37
2013-02-06 12:00:00,27076,8.76,0.401,0.452,5.878,1.522,234.1,14.74,0,-0.389,-0.139,3.65,663,305.2,84.98557,0.453,1.13,37
2013-02-06 13:00:00,27077,10.39,0.362,0.456,8.89,0.759,220.4,14.14,0,-0.382,-0.134,2.3,777,185.5,84.9444,0.456,1.261,37
2013-02-06 14:00:00,27078,11.4,0.32,0.431,7.113,1.502,313.7,23.54,0,-0.382,-0.134,4.325,827,340.2,84.92501,0.431,1.349,37
2013-02-06 15:00:00,27079,10.87,0.304,0.395,3.268,2.505,21.1,11.52,0,-0.382,-0.134,4.625,847,0.024,84.93689,0.396,1.302,37
2013-02-06 16:00:00,27080,9.42,0.343,0.405,2.143,3.082,60.79,14.42,0,-0.374,-0.125,5.675,942,27.35,85.01165,0.405,1.181,37
2013-02-06 17:00:00,27081,9.03,0.365,0.419,1.533,5.045,21.79,14.49,0,-0.365,-0.115,10.25,1017,341.9,85.09,0.419,1.151,37
2013-02-06 18:00:00,27082,7.475,0.431,0.445,0.104,6.387,348.7,29.23,0,-0.36,-0.113,10.1,1039,327.7,85.21522,0.445,1.036,37
2013-02-06 19:00:00,27083,6.558,0.421,0.409,0,4.297,335.1,15.16,0,-0.354,-0.105,11.6,1093,330.5,85.3102,0.409,0.973,37
2013-02-06 20:00:00,27084,5.651,0.411,0.375,0.003,3.495,337.9,16.2,0,-0.353,-0.101,7.925,1163,181,85.35088,0.375,0.913,37
2013-02-06 21:00:00,27085,4.784,0.366,0.314,0.009,3.861,353.7,17.79,0,-0.351,-0.095,5.45,1205,246.1,85.42958,0.314,0.86,37
2013-02-06 22:00:00,27086,3.577,0.417,0.328,0.004,2.892,10.04,11.24,0,-0.344,-0.088,5,1288,18.1,85.51173,0.328,0.79,37
2013-02-06 23:00:00,27087,2.461,0.545,0.397,0,3.301,39.51,7.231,0,-0.344,-0.078,5.675,1364,44.95,85.615,0.398,0.729,37
2013-02-07 00:00:00,27088,0.217,0.655,0.406,0,1.509,351.7,36.03,0,-0.336,-0.07,2.975,1415,0.024,85.70446,0.406,0.621,38
2013-02-07 01:00:00,27089,-1.691,0.732,0.395,0,2.065,343.9,19.88,0,-0.329,-0.062,3.875,44,340.6,85.7692,0.395,0.54,38
2013-02-07 02:00:00,27090,-3.113,0.798,0.388,0,1.703,308.4,25.59,0,-0.322,-0.05,3.35,92,311.8,85.79286,0.387,0.486,38
2013-02-07 03:00:00,27091,-3.675,0.837,0.39,0,2.194,320.1,14.22,0,-0.319,-0.047,3.35,152,318.9,85.83824,0.39,0.466,38
2013-02-07 04:00:00,27092,-5.345,0.88,0.362,0,1.452,312.1,12.43,0,-0.322,-0.04,2.225,192,328.2,85.83186,0.361,0.411,38
2013-02-07 05:00:00,27093,-6.762,0.908,0.335,0,0.935,311.1,21.15,0,-0.32,-0.037,1.775,273,319.1,85.86498,0.334,0.368,38
2013-02-07 06:00:00,27094,-7.525,0.921,0.32,0,0.988,317.5,17.77,0,-0.315,-0.035,2.3,346,340.7,85.89062,0.319,0.347,38
2013-02-07 07:00:00,27095,-7.697,0.91,0.312,0.029,1.447,351.4,29.96,0,-0.315,-0.028,3.95,373,1.443,85.93302,0.311,0.342,38
2013-02-07 08:00:00,27096,-6.559,0.847,0.317,3.817,0.869,333.5,19.04,0,-0.321,-0.024,2.375,430,343.9,85.96349,0.317,0.374,38
2013-02-07 09:00:00,27097,-2.944,0.775,0.381,14.5,1.324,289.8,13.54,0,-0.33,-0.026,2.375,536,214.8,85.98698,0.381,0.495,38
2013-02-07 10:00:00,27098,0.141,0.691,0.426,23.99,1.267,193.2,20.63,0,-0.349,-0.032,2.825,599,201.4,86.00749,0.426,0.618,38
2013-02-07 11:00:00,27099,4.018,0.574,0.466,31.03,2.781,198.4,16.51,0,-0.363,-0.042,5.15,656,202.9,85.99635,0.466,0.817,38
2013-02-07 12:00:00,27100,6.139,0.444,0.417,34.9,2.973,181,22.75,0,-0.372,-0.048,4.85,720,159.2,85.9599,0.417,0.945,38
2013-02-07 13:00:00,27101,7.486,0.34,0.351,35.51,2.45,159,29.58,0,-0.366,-0.043,5.075,722,110.1,85.89355,0.352,1.036,38
2013-02-07 14:00:00,27102,8.31,0.305,0.334,32.55,2.924,164.8,22.91,0,-0.363,-0.04,6.425,838,172.7,85.80481,0.334,1.096,38
2013-02-07 15:00:00,27103,8.83,0.275,0.312,26.45,3.123,157.7,17.01,0,-0.361,-0.039,5.225,873,150.3,85.72712,0.312,1.135,38
2013-02-07 16:00:00,27104,8.96,0.254,0.291,17.84,3.236,146.4,16.38,0,-0.346,-0.034,5.825,948,145.9,85.69326,0.291,1.145,38
2013-02-07 17:00:00,27105,8.05,0.259,0.279,7.626,2.747,143.2,8.51,0,-0.344,-0.017,4.85,973,116.8,85.65972,0.279,1.078,38
2013-02-07 18:00:00,27106,3.742,0.349,0.276,0.471,1.25,105.9,8.62,0,-0.336,0.005,2.675,1079,77.71,85.66843,0.277,0.802,38
2013-02-07 19:00:00,27107,0.147,0.464,0.286,0,1.949,84.3,2.304,0,-0.323,0.025,2.525,1080,85.1,85.67481,0.286,0.618,38
2013-02-07 20:00:00,27108,-2.033,0.563,0.296,0,0.633,73.9,4.321,0,-0.311,0.044,2.15,1166,79.16,85.67059,0.296,0.526,38
2013-02-07 21:00:00,27109,-3.174,0.615,0.298,0,1.675,73.75,6.569,0,-0.307,0.057,3.125,1232,92.4,85.651,0.298,0.484,38
2013-02-07 22:00:00,27110,-3.363,0.636,0.303,0,1.57,82,4.856,0,-0.303,0.067,2.45,1266,71.3,85.62866,0.303,0.477,38
2013-02-07 23:00:00,27111,-4.068,0.68,0.308,0,1.767,68.25,10.04,0,-0.302,0.068,2.975,1350,81,85.5981,0.307,0.452,38
2013-02-08 00:00:00,27112,-5.322,0.739,0.304,0,1.593,55.11,11.03,0,-0.304,0.068,2.75,1432,92.4,85.55708,0.304,0.411,39
2013-02-08 01:00:00,27113,-5.974,0.793,0.311,0,0.58,75.95,9.04,0,-0.305,0.073,2.225,1,92.4,85.53853,0.31,0.391,39
2013-02-08 02:00:00,27114,-7.192,0.814,0.29,0,1.158,342.8,8.69,0,-0.298,0.071,2.15,118,330.6,85.49751,0.29,0.356,39
2013-02-08 03:00:00,27115,-8.42,0.825,0.267,0,1.407,338.8,10.32,0,-0.294,0.069,2.225,155,328.5,85.47636,0.267,0.324,39
2013-02-08 04:00:00,27116,-9.36,0.851,0.257,0,1.351,345.2,11.55,0,-0.293,0.069,2.15,213,8.8,85.38895,0.256,0.301,39
2013-02-08 05:00:00,27117,-10.19,0.858,0.242,0,1.512,314.4,8.63,0,-0.301,0.07,3.2,299,299.2,85.35779,0.241,0.281,39
2013-02-08 06:00:00,27118,-10.03,0.868,0.248,0,2.085,306.1,8.84,0,-0.311,0.07,3.725,354,295.9,85.35564,0.247,0.285,39
2013-02-08 07:00:00,27119,-9.89,0.862,0.249,0.065,1.494,318.5,28.45,0,-0.318,0.071,3.05,361,306.6,85.33546,0.248,0.288,39
2013-02-08 08:00:00,27120,-9.25,0.842,0.256,2.626,1.537,318.4,42.9,0,-0.337,0.055,3.725,476,322.4,85.37244,0.255,0.303,39
2013-02-08 09:00:00,27121,-6.205,0.799,0.308,8.87,1.569,324,44.22,0,-0.355,0.045,4.475,490,321.7,85.34752,0.308,0.386,39
2013-02-08 10:00:00,27122,-3.045,0.724,0.353,14.84,0.641,200.5,26.27,0,-0.377,0.034,1.85,559,260.7,85.27615,0.353,0.488,39
2013-02-08 11:00:00,27123,-1.426,0.671,0.369,12.64,0.955,216.6,20.27,0,-0.388,0.021,2.6,606,263.4,85.24547,0.369,0.55,39
2013-02-08 12:00:00,27124,0.504,0.614,0.389,19.55,1.638,261,16.47,0,-0.387,0.013,4.55,719,311.3,85.19157,0.389,0.635,39
2013-02-08 13:00:00,27125,3.814,0.492,0.393,37.19,1.401,17.62,25.25,0,-0.387,-0.004,3.8,730,319.3,85.09022,0.393,0.805,39
2013-02-08 14:00:00,27126,6.988,0.335,0.334,32.83,0.696,22.2,42.06,0,-0.385,-0.015,2.45,787,15.41,84.96008,0.334,1.002,39
2013-02-08 15:00:00,27127,8.52,0.264,0.294,26.74,0.827,70.05,35.62,0,-0.38,-0.021,3.35,884,78.67,84.80084,0.294,1.112,39
2013-02-08 16:00:00,27128,8.39,0.261,0.287,17.86,1.76,57.61,20.3,0,-0.368,-0.02,3.5,958,76.45,84.7358,0.288,1.102,39
2013-02-08 17:00:00,27129,7.746,0.272,0.287,7.483,1.539,52.25,9.18,0,-0.359,-0.011,3.2,960,55.37,84.69276,0.287,1.055,39
2013-02-08 18:00:00,27130,4.071,0.351,0.284,0.385,1.243,324.2,4.981,0,-0.343,0.003,2.375,1062,323.8,84.66087,0.284,0.826,39
2013-02-08 19:00:00,27131,-0.473,0.448,0.264,0,1.902,318.8,5.454,0,-0.335,0.016,2.6,1085,329.9,84.63226,0.264,0.591,39
2013-02-08 20:00:00,27132,-1.956,0.499,0.264,0,2.259,331,12.49,0,-0.322,0.031,3.5,1177,25.56,84.60229,0.264,0.529,39
2013-02-08 21:00:00,27133,-3.462,0.554,0.262,0,2.8,314,6.549,0,-0.315,0.041,3.875,1249,291.1,84.60178,0.262,0.473,39
2013-02-08 22:00:00,27134,-4.022,0.598,0.271,0,1.616,302,10.78,0,-0.306,0.049,3.5,1260,297.6,84.59169,0.271,0.454,39
2013-02-08 23:00:00,27135,-5.023,0.662,0.278,0,1.005,290.4,13.14,0,-0.305,0.049,2.3,1334,304.7,84.60007,0.278,0.42,39
2013-02-09 00:00:00,27136,-5.184,0.674,0.28,0,1.522,288.8,10.01,0,-0.305,0.052,3.275,1437,297.1,84.60484,0.28,0.415,40
2013-02-09 01:00:00,27137,-6.68,0.715,0.265,0,1.324,339.7,10.19,0,-0.305,0.057,2.975,0,303.1,84.58694,0.265,0.371,40
2013-02-09 02:00:00,27138,-7.296,0.768,0.271,0,0.691,334.3,8.38,0,-0.305,0.058,1.925,65,324.3,84.58011,0.271,0.353,40
2013-02-09 03:00:00,27139,-7.711,0.77,0.264,0,1.274,328.9,8.4,0,-0.309,0.059,2.6,139,323.3,84.58509,0.263,0.342,40
2013-02-09 04:00:00,27140,-8.17,0.793,0.262,0,0.694,281.6,6.252,0,-0.313,0.059,2.075,200,314.9,84.56647,0.262,0.33,40
2013-02-09 05:00:00,27141,-7.825,0.801,0.272,0,0.659,249.9,12.36,0,-0.326,0.053,2,257,230.6,84.56219,0.272,0.339,40
2013-02-09 06:00:00,27142,-5.669,0.767,0.308,0,0.576,16.3,11.49,0,-0.34,0.049,2.525,353,14.19,84.54533,0.307,0.401,40
2013-02-09 07:00:00,27143,-6.274,0.786,0.301,0.037,0.815,179.9,24.42,0,-0.359,0.04,2.675,362,49.18,84.58033,0.3,0.384,40
2013-02-09 08:00:00,27144,-5.607,0.798,0.321,3.983,1.203,283.1,16.03,0,-0.381,0.029,2.45,456,279,84.58524,0.321,0.406,40
2013-02-09 09:00:00,27145,-1.279,0.694,0.387,13.98,2.408,345,18.7,0,-0.406,0.014,6.35,533,18.33,84.59753,0.386,0.557,40
2013-02-09 10:00:00,27146,0.076,0.678,0.416,23.92,5.259,6.413,16.44,0,-0.424,-0.004,7.55,553,19.58,84.53464,0.416,0.614,40
2013-02-09 11:00:00,27147,1.091,0.639,0.422,24.34,5.298,10,16.6,0,-0.429,-0.017,7.55,614,3.842,84.46604,0.422,0.661,40
2013-02-09 12:00:00,27148,2.313,0.589,0.425,22.07,4.12,24.89,14.23,0,-0.417,-0.02,7.175,677,27.71,84.34583,0.425,0.722,40
2013-02-09 13:00:00,27149,3.275,0.546,0.421,25.17,3.685,22.34,18.04,0,-0.403,-0.027,6.2,723,354.6,84.21204,0.421,0.773,40
2013-02-09 14:00:00,27150,3.051,0.546,0.415,7.563,3.222,27.73,15.48,0,-0.394,-0.029,5.9,822,41.03,84.18781,0.415,0.761,40
2013-02-09 15:00:00,27151,2.533,0.593,0.434,6.475,3.719,44.79,17.71,0,-0.381,-0.023,6.5,878,39.49,84.15553,0.435,0.733,40
2013-02-09 16:00:00,27152,1.211,0.696,0.464,5.113,3.89,60.37,10.53,0,-0.368,-0.019,5.975,907,67.92,84.17038,0.464,0.667,40
2013-02-09 17:00:00,27153,1.093,0.663,0.438,2.594,3.27,21.64,11.53,0,-0.36,-0.019,5.825,1012,6.484,84.18813,0.438,0.661,40
2013-02-09 18:00:00,27154,0.041,0.683,0.418,0.315,3.813,356.2,17.98,0,-0.353,-0.015,7.1,1023,7.949,84.14008,0.418,0.613,40
2013-02-09 19:00:00,27155,-1.285,0.732,0.407,0,5.183,360,28.96,0,-0.343,-0.006,7.25,1085,304.5,84.15221,0.407,0.556,40
2013-02-09 20:00:00,27156,-2.429,0.744,0.38,0,5.214,357.7,26.88,0,-0.337,-0.001,7.475,1164,351,84.18436,0.38,0.511,40
2013-02-09 21:00:00,27157,-2.711,0.758,0.379,0,4.789,348.2,18.41,0,-0.332,0.005,8.22,1240,344.9,84.17718,0.379,0.501,40
2013-02-09 22:00:00,27158,-1.941,0.723,0.383,0,6.616,339.4,18.05,0,-0.33,0.006,9.35,1289,344.9,84.16914,0.383,0.53,40
2013-02-09 23:00:00,27159,-1.78,0.71,0.381,0,5.867,343.4,14.9,0,-0.333,0.007,8.22,1336,343.7,84.17229,0.381,0.536,40
2013-02-10 00:00:00,27160,-2.32,0.748,0.385,0,5.478,353.3,23.76,0,-0.338,0.01,7.775,1403,344.2,84.22572,0.385,0.515,41
2013-02-10 01:00:00,27161,-2.599,0.776,0.391,0,3.798,345.3,19.17,0,-0.337,0.011,5.375,21,4.637,84.26323,0.391,0.505,41
2013-02-10 02:00:00,27162,-0.988,0.657,0.373,0,6.057,331.2,13.12,0,-0.341,0.015,10.25,80,326.6,84.26242,0.373,0.568,41
2013-02-10 03:00:00,27163,-0.891,0.63,0.36,0,7.401,334,13.77,0,-0.349,0.013,11.3,167,331.3,84.3072,0.36,0.572,41
2013-02-10 04:00:00,27164,-1.315,0.642,0.356,0,7.019,346.6,27.87,0,-0.352,0.012,11.45,193,344.1,84.32585,0.356,0.555,41
2013-02-10 05:00:00,27165,-1.878,0.678,0.361,0,8.04,347.2,29,0,-0.358,0.008,11.98,281,343.6,84.39527,0.361,0.532,41
2013-02-10 06:00:00,27166,-2.091,0.674,0.353,0,8.21,349.7,30.45,0,-0.362,0.005,12.58,325,351,84.49015,0.353,0.524,41
2013-02-10 07:00:00,27167,-2.564,0.695,0.351,0.018,6.256,355,28.48,0,-0.369,0.005,8.97,389,6.871,84.55868,0.351,0.506,41
2013-02-10 08:00:00,27168,-2.221,0.675,0.35,1.585,4.878,342.8,16.23,0,-0.377,0.005,7.1,470,326.7,84.64624,0.35,0.519,41
2013-02-10 09:00:00,27169,-0.504,0.533,0.314,5.64,6.571,338.9,14.59,0,-0.381,-0.003,10.48,497,340.1,84.75585,0.314,0.589,41
2013-02-10 10:00:00,27170,0.524,0.458,0.291,11.02,7.299,341.2,18.69,0,-0.387,-0.006,10.4,558,340,84.83007,0.291,0.635,41
2013-02-10 11:00:00,27171,1.028,0.456,0.3,19.09,7.111,358.5,24.96,0,-0.391,-0.017,9.8,658,0.288,84.89112,0.3,0.658,41
2013-02-10 12:00:00,27172,1.297,0.415,0.278,24.02,9.01,348.4,20.96,0,-0.384,-0.02,11.75,676,341.1,84.94986,0.278,0.671,41
2013-02-10 13:00:00,27173,1.651,0.406,0.279,27.95,6.417,349,27.42,0,-0.373,-0.02,9.95,724,340.2,84.9405,0.279,0.689,41
2013-02-10 14:00:00,27174,2.517,0.325,0.238,20.02,6.89,336.4,17.12,0,-0.364,-0.019,9.87,793,345,84.91985,0.238,0.732,41
2013-02-10 15:00:00,27175,2.081,0.347,0.246,18.8,7.272,349.8,23.07,0,-0.363,-0.019,10.55,847,327.3,84.96043,0.246,0.71,41
2013-02-10 16:00:00,27176,0.637,0.456,0.291,13.93,7.331,9.25,18.98,0,-0.35,-0.019,10.33,922,12.63,85.03492,0.291,0.64,41
2013-02-10 17:00:00,27177,-1.196,0.506,0.283,5.23,7.296,8.04,16.7,0,-0.34,-0.011,9.5,977,15.66,85.12574,0.283,0.56,41
2013-02-10 18:00:00,27178,-3.259,0.561,0.269,0.463,4.409,15.86,9.38,0,-0.33,0,7.25,1021,26.8,85.21685,0.269,0.481,41
2013-02-10 19:00:00,27179,-4.966,0.626,0.264,0,3.235,13.47,5.993,0,-0.317,0.009,5.3,1136,13,85.29035,0.264,0.422,41
2013-02-10 20:00:00,27180,-5.488,0.675,0.274,0,2.776,28.27,12.52,0,-0.32,0.018,6.05,1166,28.6,85.34468,0.274,0.406,41
2013-02-10 21:00:00,27181,-6.794,0.727,0.267,0,0.161,127,33.2,0,-0.324,0.02,2.075,1239,18.92,85.45828,0.267,0.367,41
2013-02-10 22:00:00,27182,-7.093,0.744,0.267,0,0.122,21.66,15.01,0,-0.324,0.024,1.175,1279,73.14,85.55357,0.267,0.359,41
2013-02-10 23:00:00,27183,-7.857,0.749,0.254,0,0.661,41.35,13.09,0,-0.333,0.031,2.3,1351,28.62,85.60364,0.253,0.338,41
2013-02-11 00:00:00,27184,-8.39,0.766,0.249,0,0.646,40.91,15.85,0,-0.349,0.031,2.15,1402,24.91,85.63,0.249,0.324,42
2013-02-11 01:00:00,27185,-8.25,0.758,0.249,0,0.54,21.09,27.42,0,-0.37,0.019,1.55,50,25.49,85.66741,0.249,0.328,42
2013-02-11 02:00:00,27186,-7.95,0.759,0.255,0,0.335,209.1,12.22,0,-0.393,0.011,1.4,62,181.9,85.68143,0.255,0.336,42
2013-02-11 03:00:00,27187,-7.767,0.832,0.284,0,1.623,216.6,8.57,0,-0.415,0.001,2.675,165,210.6,85.6925,0.283,0.34,42
2013-02-11 04:00:00,27188,-7.748,0.924,0.316,0,1.846,212,7.246,0,-0.433,-0.011,3.35,191,211.4,85.67329,0.315,0.341,42
2013-02-11 05:00:00,27189,-8.83,0.939,0.295,0,0.097,184.5,2.698,0,-0.448,-0.018,1.1,243,203.6,85.64983,0.294,0.314,42
2013-02-11 06:00:00,27190,-9.76,0.952,0.278,0,0.251,151.2,3.148,0,-0.465,-0.024,1.25,338,158.9,85.64818,0.277,0.291,42
2013-02-11 07:00:00,27191,-10.22,0.948,0.267,0.047,0.032,323.5,0.836,0,-0.487,-0.023,0.875,400,329.4,85.65917,0.266,0.281,42
2013-02-11 08:00:00,27192,-10.19,0.942,0.267,2.639,0.965,45.92,11.2,0,-0.516,-0.033,1.625,478,56.04,85.68519,0.266,0.282,42
2013-02-11 09:00:00,27193,-8.02,0.898,0.3,8.61,1.607,77.38,12.27,0,-0.546,-0.045,2.6,512,80.7,85.72261,0.299,0.334,42
2013-02-11 10:00:00,27194,-5.277,0.745,0.307,26.2,1.661,86.2,20.78,0,-0.558,-0.059,3.8,599,86.5,85.70165,0.307,0.413,42
2013-02-11 11:00:00,27195,-3.129,0.663,0.321,31.97,2.216,102.3,23.4,0,-0.549,-0.074,5,629,97.8,85.64445,0.321,0.485,42
2013-02-11 12:00:00,27196,-2.095,0.582,0.305,30.64,2.897,123.2,22.11,0,-0.52,-0.086,5.825,708,104.2,85.59167,0.305,0.524,42
2013-02-11 13:00:00,27197,-1.338,0.518,0.287,26.9,3.119,102.8,16.07,0,-0.489,-0.093,5.525,752,118,85.50967,0.287,0.554,42
2013-02-11 14:00:00,27198,-0.732,0.49,0.284,18.5,2.203,121.5,26.83,0,-0.464,-0.095,4.7,788,70.1,85.42854,0.284,0.579,42
2013-02-11 15:00:00,27199,-0.108,0.466,0.283,16.77,1.304,142.3,23.46,0,-0.445,-0.095,3.725,847,141.8,85.37452,0.283,0.606,42
2013-02-11 16:00:00,27200,0.319,0.441,0.275,11.96,0.52,158.4,44.04,0,-0.429,-0.095,2.75,927,118.6,85.35174,0.275,0.625,42
2013-02-11 17:00:00,27201,0.008,0.477,0.291,7.322,1.807,120,15.53,0,-0.413,-0.093,4.85,986,146.3,85.35758,0.291,0.611,42
2013-02-11 18:00:00,27202,-2.033,0.554,0.291,0.559,1.623,94.7,5.906,0,-0.397,-0.083,2.9,1037,83.1,85.39816,0.291,0.527,42
2013-02-11 19:00:00,27203,-4.508,0.683,0.298,0,1.197,95.9,19.17,0,-0.378,-0.07,1.775,1118,81.3,85.45223,0.298,0.437,42
2013-02-11 20:00:00,27204,-5.006,0.75,0.316,0,0.064,240.8,2.179,0,-0.372,-0.062,0.95,1157,240.6,85.49775,0.316,0.421,42
2013-02-11 21:00:00,27205,-5.409,0.789,0.323,0,0.386,72.2,5.01,0,-0.378,-0.056,1.925,1253,27.89,85.51942,0.322,0.409,42
2013-02-11 22:00:00,27206,-9.02,0.808,0.25,0,1.109,332.8,13.05,0,-0.385,-0.052,2.3,1285,339.6,85.55368,0.25,0.309,42
2013-02-11 23:00:00,27207,-10.51,0.8,0.22,0,1.702,326.8,7.317,0,-0.397,-0.045,2.75,1373,324.5,85.55598,0.22,0.274,42
2013-02-12 00:00:00,27208,-11.61,0.78,0.197,0,2.362,315.6,8.31,0,-0.42,-0.042,3.275,1400,320.6,85.54887,0.196,0.251,43
2013-02-12 01:00:00,27209,-12.01,0.795,0.194,0,1.667,318.3,7.814,0,-0.449,-0.046,2.825,54,309,85.57459,0.193,0.243,43
2013-02-12 02:00:00,27210,-12.3,0.739,0.176,0,2.14,326.2,10.66,0,-0.487,-0.05,3.95,76,315.9,85.59128,0.176,0.238,43
2013-02-12 03:00:00,27211,-13.03,0.747,0.168,0.004,1.231,350.1,9.42,0,-0.526,-0.056,2.675,122,0.048,85.59776,0.167,0.224,43
2013-02-12 04:00:00,27212,-13.27,0.761,0.168,0.004,1.613,313.9,17.06,0,-0.57,-0.065,3.2,218,348.3,85.58463,0.167,0.22,43
2013-02-12 05:00:00,27213,-12.99,0.789,0.178,0.004,0.968,298,13.96,0,-0.615,-0.077,2.075,267,319.7,85.62059,0.177,0.225,43
2013-02-12 06:00:00,27214,-13.65,0.83,0.178,0.001,0.738,326.7,39.53,0,-0.66,-0.085,2.525,348,0.048,85.62831,0.177,0.213,43
2013-02-12 07:00:00,27215,-13.97,0.835,0.174,0.072,1.135,331.1,20.68,0,-0.708,-0.094,2.6,369,335.8,85.61088,0.173,0.207,43
2013-02-12 08:00:00,27216,-12.67,0.781,0.181,4.495,0.706,332.1,16.63,0,-0.757,-0.104,2.075,478,334.9,85.62189,0.18,0.232,43
2013-02-12 09:00:00,27217,-7.653,0.637,0.219,16.28,1.133,287.7,21.7,0,-0.805,-0.121,2.375,526,307.4,85.64168,0.219,0.345,43
2013-02-12 10:00:00,27218,-3.047,0.531,0.257,26.07,0.987,285.9,20.33,0,-0.828,-0.143,2.525,578,289.3,85.62949,0.257,0.49,43
2013-02-12 11:00:00,27219,0.323,0.405,0.253,32.98,0.646,184.6,45.05,0,-0.81,-0.167,2.675,643,172.3,85.61717,0.253,0.626,43
2013-02-12 12:00:00,27220,2.699,0.277,0.205,36.73,1.287,181.9,46.66,0,-0.741,-0.181,3.425,701,222.1,85.57375,0.205,0.742,43
2013-02-12 13:00:00,27221,4.984,0.209,0.182,37.01,1.29,184.4,42.85,0,-0.663,-0.193,4.55,778,146.2,85.49928,0.182,0.872,43
2013-02-12 14:00:00,27222,5.953,0.18,0.168,34.14,1.706,169.5,40.75,0,-0.599,-0.201,4.775,819,94,85.4413,0.168,0.932,43
2013-02-12 15:00:00,27223,6.897,0.157,0.156,28.07,2.264,180.6,41.96,0,-0.551,-0.205,5.375,898,7.893,85.39961,0.156,0.995,43
2013-02-12 16:00:00,27224,6.515,0.17,0.165,19.69,4.412,27.26,14,0,-0.514,-0.202,6.875,906,36.75,85.4098,0.165,0.969,43
2013-02-12 17:00:00,27225,5.3,0.201,0.179,8.84,3.546,55.2,11.4,0,-0.485,-0.2,5.975,964,41.15,85.42814,0.179,0.891,43
2013-02-12 18:00:00,27226,0.979,0.289,0.188,0.415,2.467,86.7,7.325,0,-0.462,-0.191,4.625,1021,74.85,85.44848,0.188,0.659,43
2013-02-12 19:00:00,27227,-2.313,0.416,0.213,0,1.885,95,13.01,0,-0.439,-0.179,3.875,1093,83.2,85.47601,0.213,0.518,43
2013-02-12 20:00:00,27228,-5.206,0.55,0.228,0,1.626,109,11.63,0,-0.416,-0.163,2.825,1197,105.5,85.48573,0.228,0.415,43
2013-02-12 21:00:00,27229,-5.256,0.584,0.241,0,1.286,157.6,11.04,0,-0.414,-0.153,2.525,1206,149.3,85.50255,0.241,0.413,43
2013-02-12 22:00:00,27230,-6.118,0.606,0.235,0,0.26,318.7,8.19,0,-0.419,-0.152,1.925,1309,333.9,85.54779,0.235,0.388,43
2013-02-12 23:00:00,27231,-7.932,0.647,0.218,0,1.256,304.8,11,0,-0.426,-0.144,2.15,1339,323.8,85.54785,0.218,0.337,43
2013-02-13 00:00:00,27232,-8.33,0.659,0.215,0,1.656,313.6,8.2,0,-0.45,-0.14,2.9,1392,320,85.5784,0.215,0.326,44
2013-02-13 01:00:00,27233,-6.602,0.629,0.235,0,0.829,306.8,7.405,0,-0.481,-0.138,2.15,1,326.2,85.58956,0.234,0.373,44
2013-02-13 02:00:00,27234,-6.533,0.641,0.24,0,0,0,0,0,-0.508,-0.133,0,60,279,85.5088,0.24,0.375,44
2013-02-13 03:00:00,27235,-8.13,0.69,0.229,0,0.961,5.859,19.07,0,-0.533,-0.137,1.925,150,36.84,85.42427,0.228,0.331,44
2013-02-13 04:00:00,27236,-9.18,0.726,0.222,0,0.321,278,17.82,0,-0.561,-0.14,1.475,182,255.5,85.35885,0.221,0.305,44
2013-02-13 05:00:00,27237,-10.31,0.75,0.21,0,0.774,311.3,42.92,0,-0.597,-0.138,2.225,292,344.9,85.37257,0.209,0.279,44
